"","Suma","Promedio","Entidad","Date"
"1024",83,4.36842105263158,"Queretaro",2017-04-01
"1025",123,6.47368421052632,"Queretaro",2017-05-01
"1026",92,4.84210526315789,"Queretaro",2017-06-01
"1027",106,5.57894736842105,"Queretaro",2017-07-01
"1028",126,6.63157894736842,"Queretaro",2017-08-01
"1029",86,4.52631578947368,"Queretaro",2017-09-01
"1030",111,5.84210526315789,"Queretaro",2017-10-01
"1031",103,5.42105263157895,"Queretaro",2017-11-01
"1032",112,5.89473684210526,"Queretaro",2017-12-01
"1033",124,11.2727272727273,"Quintana Roo",2017-01-01
"1034",140,12.7272727272727,"Quintana Roo",2017-02-01
"1035",242,22,"Quintana Roo",2017-03-01
"1036",184,16.7272727272727,"Quintana Roo",2017-04-01
"1037",194,17.6363636363636,"Quintana Roo",2017-05-01
"1038",229,20.8181818181818,"Quintana Roo",2017-06-01
"1039",211,19.1818181818182,"Quintana Roo",2017-07-01
"1040",218,19.8181818181818,"Quintana Roo",2017-08-01
"1041",250,22.7272727272727,"Quintana Roo",2017-09-01
"1042",310,28.1818181818182,"Quintana Roo",2017-10-01
"1043",248,22.5454545454545,"Quintana Roo",2017-11-01
"1044",283,25.7272727272727,"Quintana Roo",2017-12-01
"1045",497,8.56896551724138,"San Luis Potosi",2017-01-01
"1046",496,8.55172413793103,"San Luis Potosi",2017-02-01
"1047",515,8.87931034482759,"San Luis Potosi",2017-03-01
"1048",461,7.94827586206897,"San Luis Potosi",2017-04-01
"1049",550,9.48275862068965,"San Luis Potosi",2017-05-01
"1050",480,8.27586206896552,"San Luis Potosi",2017-06-01
"1051",407,7.01724137931035,"San Luis Potosi",2017-07-01
"1052",489,8.43103448275862,"San Luis Potosi",2017-08-01
"1053",491,8.46551724137931,"San Luis Potosi",2017-09-01
"1054",513,8.8448275862069,"San Luis Potosi",2017-10-01
"1055",448,7.72413793103448,"San Luis Potosi",2017-11-01
"1056",376,6.48275862068965,"San Luis Potosi",2017-12-01
"1057",157,8.72222222222222,"Sinaloa",2017-01-01
"1058",148,8.22222222222222,"Sinaloa",2017-02-01
"1059",185,10.2777777777778,"Sinaloa",2017-03-01
"1060",180,10,"Sinaloa",2017-04-01
"1061",274,15.2222222222222,"Sinaloa",2017-05-01
"1062",300,16.6666666666667,"Sinaloa",2017-06-01
"1063",225,12.5,"Sinaloa",2017-07-01
"1064",230,12.7777777777778,"Sinaloa",2017-08-01
"1065",214,11.8888888888889,"Sinaloa",2017-09-01
"1066",298,16.5555555555556,"Sinaloa",2017-10-01
"1067",236,13.1111111111111,"Sinaloa",2017-11-01
"1068",165,9.16666666666667,"Sinaloa",2017-12-01
"1069",251,3.39189189189189,"Sonora",2017-01-01
"1070",240,3.24324324324324,"Sonora",2017-02-01
"1071",310,4.18918918918919,"Sonora",2017-03-01
"1072",184,2.48648648648649,"Sonora",2017-04-01
"1073",236,3.18918918918919,"Sonora",2017-05-01
"1074",199,2.68918918918919,"Sonora",2017-06-01
"1075",167,2.25675675675676,"Sonora",2017-07-01
"1076",211,2.85135135135135,"Sonora",2017-08-01
"1077",172,2.32432432432432,"Sonora",2017-09-01
"1078",210,2.83783783783784,"Sonora",2017-10-01
"1079",122,1.64864864864865,"Sonora",2017-11-01
"1080",126,1.7027027027027,"Sonora",2017-12-01
"1081",490,28.8235294117647,"Tabasco",2017-01-01
"1082",519,30.5294117647059,"Tabasco",2017-02-01
"1083",597,35.1176470588235,"Tabasco",2017-03-01
"1084",599,35.2352941176471,"Tabasco",2017-04-01
"1085",681,40.0588235294118,"Tabasco",2017-05-01
"1086",582,34.2352941176471,"Tabasco",2017-06-01
"1087",598,35.1764705882353,"Tabasco",2017-07-01
"1088",550,32.3529411764706,"Tabasco",2017-08-01
"1089",563,33.1176470588235,"Tabasco",2017-09-01
"1090",555,32.6470588235294,"Tabasco",2017-10-01
"1091",445,26.1764705882353,"Tabasco",2017-11-01
"1092",417,24.5294117647059,"Tabasco",2017-12-01
"1093",532,12.3720930232558,"Tamaulipas",2017-01-01
"1094",571,13.2790697674419,"Tamaulipas",2017-02-01
"1095",679,15.7906976744186,"Tamaulipas",2017-03-01
"1096",621,14.4418604651163,"Tamaulipas",2017-04-01
"1097",753,17.5116279069767,"Tamaulipas",2017-05-01
"1098",711,16.5348837209302,"Tamaulipas",2017-06-01
"1099",598,13.906976744186,"Tamaulipas",2017-07-01
"1100",646,15.0232558139535,"Tamaulipas",2017-08-01
"1101",558,12.9767441860465,"Tamaulipas",2017-09-01
"1102",500,11.6279069767442,"Tamaulipas",2017-10-01
"1103",455,10.5813953488372,"Tamaulipas",2017-11-01
"1104",406,9.44186046511628,"Tamaulipas",2017-12-01
"1105",0,0,"Tlaxcala",2017-01-01
"1106",1,0.0166666666666667,"Tlaxcala",2017-02-01
"1107",1,0.0166666666666667,"Tlaxcala",2017-03-01
"1108",0,0,"Tlaxcala",2017-04-01
"1109",0,0,"Tlaxcala",2017-05-01
"1110",0,0,"Tlaxcala",2017-06-01
"1111",0,0,"Tlaxcala",2017-07-01
"1112",2,0.0333333333333333,"Tlaxcala",2017-08-01
"1113",3,0.05,"Tlaxcala",2017-09-01
"1114",0,0,"Tlaxcala",2017-10-01
"1115",8,0.133333333333333,"Tlaxcala",2017-11-01
"1116",9,0.15,"Tlaxcala",2017-12-01
"1117",506,2.36448598130841,"Veracruz de Ignacio de la Llave",2017-01-01
"1118",501,2.3411214953271,"Veracruz de Ignacio de la Llave",2017-02-01
"1119",593,2.77102803738318,"Veracruz de Ignacio de la Llave",2017-03-01
"1120",577,2.69626168224299,"Veracruz de Ignacio de la Llave",2017-04-01
"1121",613,2.86448598130841,"Veracruz de Ignacio de la Llave",2017-05-01
"1122",626,2.92523364485981,"Veracruz de Ignacio de la Llave",2017-06-01
"1123",539,2.51869158878505,"Veracruz de Ignacio de la Llave",2017-07-01
"1124",573,2.67757009345794,"Veracruz de Ignacio de la Llave",2017-08-01
"1125",545,2.54672897196262,"Veracruz de Ignacio de la Llave",2017-09-01
"1126",568,2.65420560747664,"Veracruz de Ignacio de la Llave",2017-10-01
"1127",412,1.92523364485981,"Veracruz de Ignacio de la Llave",2017-11-01
"1128",273,1.27570093457944,"Veracruz de Ignacio de la Llave",2017-12-01
"1129",187,1.76415094339623,"Yucatan",2017-01-01
"1130",209,1.97169811320755,"Yucatan",2017-02-01
"1131",247,2.33018867924528,"Yucatan",2017-03-01
"1132",260,2.45283018867925,"Yucatan",2017-04-01
"1133",270,2.54716981132075,"Yucatan",2017-05-01
"1134",246,2.32075471698113,"Yucatan",2017-06-01
"1135",233,2.19811320754717,"Yucatan",2017-07-01
"1136",211,1.99056603773585,"Yucatan",2017-08-01
"1137",220,2.07547169811321,"Yucatan",2017-09-01
"1138",226,2.13207547169811,"Yucatan",2017-10-01
"1139",197,1.85849056603774,"Yucatan",2017-11-01
"1140",164,1.54716981132075,"Yucatan",2017-12-01
"1141",90,1.55172413793103,"Zacatecas",2017-01-01
"1142",133,2.29310344827586,"Zacatecas",2017-02-01
"1143",120,2.06896551724138,"Zacatecas",2017-03-01
"1144",103,1.77586206896552,"Zacatecas",2017-04-01
"1145",146,2.51724137931034,"Zacatecas",2017-05-01
"1146",167,2.87931034482759,"Zacatecas",2017-06-01
"1147",135,2.32758620689655,"Zacatecas",2017-07-01
"1148",156,2.68965517241379,"Zacatecas",2017-08-01
"1149",141,2.43103448275862,"Zacatecas",2017-09-01
"1150",155,2.67241379310345,"Zacatecas",2017-10-01
"1151",134,2.31034482758621,"Zacatecas",2017-11-01
"1152",130,2.24137931034483,"Zacatecas",2017-12-01
"1153",86,7.81818181818182,"Aguascalientes",2018-01-01
"1154",96,8.72727272727273,"Aguascalientes",2018-02-01
"1155",118,10.7272727272727,"Aguascalientes",2018-03-01
"1156",134,12.1818181818182,"Aguascalientes",2018-04-01
"1157",170,15.4545454545455,"Aguascalientes",2018-05-01
"1158",108,9.81818181818182,"Aguascalientes",2018-06-01
"1159",148,13.4545454545455,"Aguascalientes",2018-07-01
"1160",167,15.1818181818182,"Aguascalientes",2018-08-01
"1161",133,12.0909090909091,"Aguascalientes",2018-09-01
"1162",158,14.3636363636364,"Aguascalientes",2018-10-01
"1163",152,13.8181818181818,"Aguascalientes",2018-11-01
"1164",140,12.7272727272727,"Aguascalientes",2018-12-01
"1165",679,135.8,"Baja California",2018-01-01
"1166",642,128.4,"Baja California",2018-02-01
"1167",729,145.8,"Baja California",2018-03-01
"1168",824,164.8,"Baja California",2018-04-01
"1169",954,190.8,"Baja California",2018-05-01
"1170",964,192.8,"Baja California",2018-06-01
"1171",999,199.8,"Baja California",2018-07-01
"1172",984,196.8,"Baja California",2018-08-01
"1173",863,172.6,"Baja California",2018-09-01
"1174",891,178.2,"Baja California",2018-10-01
"1175",729,145.8,"Baja California",2018-11-01
"1176",646,129.2,"Baja California",2018-12-01
"1177",148,29.6,"Baja California Sur",2018-01-01
"1178",147,29.4,"Baja California Sur",2018-02-01
"1179",198,39.6,"Baja California Sur",2018-03-01
"1180",160,32,"Baja California Sur",2018-04-01
"1181",187,37.4,"Baja California Sur",2018-05-01
"1182",191,38.2,"Baja California Sur",2018-06-01
"1183",194,38.8,"Baja California Sur",2018-07-01
"1184",167,33.4,"Baja California Sur",2018-08-01
"1185",154,30.8,"Baja California Sur",2018-09-01
"1186",240,48,"Baja California Sur",2018-10-01
"1187",167,33.4,"Baja California Sur",2018-11-01
"1188",157,31.4,"Baja California Sur",2018-12-01
"1189",4,0.363636363636364,"Campeche",2018-01-01
"1190",6,0.545454545454545,"Campeche",2018-02-01
"1191",4,0.363636363636364,"Campeche",2018-03-01
"1192",3,0.272727272727273,"Campeche",2018-04-01
"1193",4,0.363636363636364,"Campeche",2018-05-01
"1194",12,1.09090909090909,"Campeche",2018-06-01
"1195",2,0.181818181818182,"Campeche",2018-07-01
"1196",4,0.363636363636364,"Campeche",2018-08-01
"1197",4,0.363636363636364,"Campeche",2018-09-01
"1198",5,0.454545454545455,"Campeche",2018-10-01
"1199",1,0.0909090909090909,"Campeche",2018-11-01
"1200",3,0.272727272727273,"Campeche",2018-12-01
"1201",545,4.43089430894309,"Chiapas",2018-01-01
"1202",541,4.39837398373984,"Chiapas",2018-02-01
"1203",719,5.84552845528455,"Chiapas",2018-03-01
"1204",544,4.42276422764228,"Chiapas",2018-04-01
"1205",505,4.10569105691057,"Chiapas",2018-05-01
"1206",499,4.05691056910569,"Chiapas",2018-06-01
"1207",487,3.95934959349594,"Chiapas",2018-07-01
"1208",453,3.68292682926829,"Chiapas",2018-08-01
"1209",462,3.75609756097561,"Chiapas",2018-09-01
"1210",416,3.38211382113821,"Chiapas",2018-10-01
"1211",432,3.51219512195122,"Chiapas",2018-11-01
"1212",429,3.48780487804878,"Chiapas",2018-12-01
"1213",827,12.3432835820896,"Chihuahua",2018-01-01
"1214",788,11.7611940298507,"Chihuahua",2018-02-01
"1215",1004,14.9850746268657,"Chihuahua",2018-03-01
"1216",1045,15.5970149253731,"Chihuahua",2018-04-01
"1217",1155,17.2388059701493,"Chihuahua",2018-05-01
"1218",1062,15.8507462686567,"Chihuahua",2018-06-01
"1219",1048,15.6417910447761,"Chihuahua",2018-07-01
"1220",995,14.8507462686567,"Chihuahua",2018-08-01
"1221",998,14.8955223880597,"Chihuahua",2018-09-01
"1222",871,13,"Chihuahua",2018-10-01
"1223",720,10.7462686567164,"Chihuahua",2018-11-01
"1224",714,10.6567164179104,"Chihuahua",2018-12-01
"1225",1449,85.2352941176471,"Ciudad de Mexico",2018-01-01
"1226",1532,90.1176470588235,"Ciudad de Mexico",2018-02-01
"1227",1769,104.058823529412,"Ciudad de Mexico",2018-03-01
"1228",1877,110.411764705882,"Ciudad de Mexico",2018-04-01
"1229",1892,111.294117647059,"Ciudad de Mexico",2018-05-01
"1230",1655,97.3529411764706,"Ciudad de Mexico",2018-06-01
"1231",1744,102.588235294118,"Ciudad de Mexico",2018-07-01
"1232",1581,93,"Ciudad de Mexico",2018-08-01
"1233",1673,98.4117647058823,"Ciudad de Mexico",2018-09-01
"1234",1676,98.5882352941177,"Ciudad de Mexico",2018-10-01
"1235",1570,92.3529411764706,"Ciudad de Mexico",2018-11-01
"1236",1513,89,"Ciudad de Mexico",2018-12-01
"1237",519,13.6578947368421,"Coahuila de Zaragoza",2018-01-01
"1238",712,18.7368421052632,"Coahuila de Zaragoza",2018-02-01
"1239",959,25.2368421052632,"Coahuila de Zaragoza",2018-03-01
"1240",818,21.5263157894737,"Coahuila de Zaragoza",2018-04-01
"1241",1159,30.5,"Coahuila de Zaragoza",2018-05-01
"1242",1111,29.2368421052632,"Coahuila de Zaragoza",2018-06-01
"1243",693,18.2368421052632,"Coahuila de Zaragoza",2018-07-01
"1244",1007,26.5,"Coahuila de Zaragoza",2018-08-01
"1245",728,19.1578947368421,"Coahuila de Zaragoza",2018-09-01
"1246",662,17.4210526315789,"Coahuila de Zaragoza",2018-10-01
"1247",771,20.2894736842105,"Coahuila de Zaragoza",2018-11-01
"1248",652,17.1578947368421,"Coahuila de Zaragoza",2018-12-01
"1249",209,20.9,"Colima",2018-01-01
"1250",200,20,"Colima",2018-02-01
"1251",240,24,"Colima",2018-03-01
"1252",224,22.4,"Colima",2018-04-01
"1253",204,20.4,"Colima",2018-05-01
"1254",182,18.2,"Colima",2018-06-01
"1255",238,23.8,"Colima",2018-07-01
"1256",197,19.7,"Colima",2018-08-01
"1257",221,22.1,"Colima",2018-09-01
"1258",196,19.6,"Colima",2018-10-01
"1259",169,16.9,"Colima",2018-11-01
"1260",173,17.3,"Colima",2018-12-01
"1261",463,11.8717948717949,"Durango",2018-01-01
"1262",417,10.6923076923077,"Durango",2018-02-01
"1263",539,13.8205128205128,"Durango",2018-03-01
"1264",533,13.6666666666667,"Durango",2018-04-01
"1265",546,14,"Durango",2018-05-01
"1266",595,15.2564102564103,"Durango",2018-06-01
"1267",489,12.5384615384615,"Durango",2018-07-01
"1268",481,12.3333333333333,"Durango",2018-08-01
"1269",405,10.3846153846154,"Durango",2018-09-01
"1270",429,11,"Durango",2018-10-01
"1271",365,9.35897435897436,"Durango",2018-11-01
"1272",333,8.53846153846154,"Durango",2018-12-01
"1273",772,16.7826086956522,"Guanajuato",2018-01-01
"1274",733,15.9347826086957,"Guanajuato",2018-02-01
"1275",940,20.4347826086957,"Guanajuato",2018-03-01
"1276",993,21.5869565217391,"Guanajuato",2018-04-01
"1277",1053,22.8913043478261,"Guanajuato",2018-05-01
"1278",804,17.4782608695652,"Guanajuato",2018-06-01
"1279",938,20.3913043478261,"Guanajuato",2018-07-01
"1280",852,18.5217391304348,"Guanajuato",2018-08-01
"1281",855,18.5869565217391,"Guanajuato",2018-09-01
"1282",933,20.2826086956522,"Guanajuato",2018-10-01
"1283",762,16.5652173913043,"Guanajuato",2018-11-01
"1284",721,15.6739130434783,"Guanajuato",2018-12-01
"1285",206,2.54320987654321,"Guerrero",2018-01-01
"1286",254,3.1358024691358,"Guerrero",2018-02-01
"1287",301,3.71604938271605,"Guerrero",2018-03-01
"1288",238,2.93827160493827,"Guerrero",2018-04-01
"1289",217,2.67901234567901,"Guerrero",2018-05-01
"1290",194,2.39506172839506,"Guerrero",2018-06-01
"1291",252,3.11111111111111,"Guerrero",2018-07-01
"1292",240,2.96296296296296,"Guerrero",2018-08-01
"1293",215,2.65432098765432,"Guerrero",2018-09-01
"1294",254,3.1358024691358,"Guerrero",2018-10-01
"1295",214,2.64197530864198,"Guerrero",2018-11-01
"1296",249,3.07407407407407,"Guerrero",2018-12-01
"1297",351,4.17857142857143,"Hidalgo",2018-01-01
"1298",410,4.88095238095238,"Hidalgo",2018-02-01
"1299",437,5.20238095238095,"Hidalgo",2018-03-01
"1300",413,4.91666666666667,"Hidalgo",2018-04-01
"1301",487,5.79761904761905,"Hidalgo",2018-05-01
"1302",491,5.84523809523809,"Hidalgo",2018-06-01
"1303",324,3.85714285714286,"Hidalgo",2018-07-01
"1304",542,6.45238095238095,"Hidalgo",2018-08-01
"1305",444,5.28571428571429,"Hidalgo",2018-09-01
"1306",467,5.55952380952381,"Hidalgo",2018-10-01
"1307",428,5.09523809523809,"Hidalgo",2018-11-01
"1308",289,3.44047619047619,"Hidalgo",2018-12-01
"1309",778,6.17460317460317,"Jalisco",2018-01-01
"1310",709,5.62698412698413,"Jalisco",2018-02-01
"1311",845,6.70634920634921,"Jalisco",2018-03-01
"1312",883,7.00793650793651,"Jalisco",2018-04-01
"1313",904,7.17460317460317,"Jalisco",2018-05-01
"1314",849,6.73809523809524,"Jalisco",2018-06-01
"1315",826,6.55555555555556,"Jalisco",2018-07-01
"1316",689,5.46825396825397,"Jalisco",2018-08-01
"1317",647,5.13492063492064,"Jalisco",2018-09-01
"1318",683,5.42063492063492,"Jalisco",2018-10-01
"1319",529,4.1984126984127,"Jalisco",2018-11-01
"1320",508,4.03174603174603,"Jalisco",2018-12-01
"1321",468,3.744,"Mexico",2018-01-01
"1322",547,4.376,"Mexico",2018-02-01
"1323",644,5.152,"Mexico",2018-03-01
"1324",589,4.712,"Mexico",2018-04-01
"1325",568,4.544,"Mexico",2018-05-01
"1326",557,4.456,"Mexico",2018-06-01
"1327",489,3.912,"Mexico",2018-07-01
"1328",445,3.56,"Mexico",2018-08-01
"1329",510,4.08,"Mexico",2018-09-01
"1330",704,5.632,"Mexico",2018-10-01
"1331",488,3.904,"Mexico",2018-11-01
"1332",487,3.896,"Mexico",2018-12-01
"1333",109,0.964601769911504,"Michoacan de Ocampo",2018-01-01
"1334",82,0.725663716814159,"Michoacan de Ocampo",2018-02-01
"1335",129,1.14159292035398,"Michoacan de Ocampo",2018-03-01
"1336",135,1.19469026548673,"Michoacan de Ocampo",2018-04-01
"1337",142,1.25663716814159,"Michoacan de Ocampo",2018-05-01
"1338",137,1.21238938053097,"Michoacan de Ocampo",2018-06-01
"1339",122,1.07964601769911,"Michoacan de Ocampo",2018-07-01
"1340",90,0.79646017699115,"Michoacan de Ocampo",2018-08-01
"1341",92,0.814159292035398,"Michoacan de Ocampo",2018-09-01
"1342",102,0.902654867256637,"Michoacan de Ocampo",2018-10-01
"1343",69,0.610619469026549,"Michoacan de Ocampo",2018-11-01
"1344",64,0.566371681415929,"Michoacan de Ocampo",2018-12-01
"1345",396,12,"Morelos",2018-01-01
"1346",423,12.8181818181818,"Morelos",2018-02-01
"1347",477,14.4545454545455,"Morelos",2018-03-01
"1348",466,14.1212121212121,"Morelos",2018-04-01
"1349",537,16.2727272727273,"Morelos",2018-05-01
"1350",392,11.8787878787879,"Morelos",2018-06-01
"1351",454,13.7575757575758,"Morelos",2018-07-01
"1352",371,11.2424242424242,"Morelos",2018-08-01
"1353",401,12.1515151515152,"Morelos",2018-09-01
"1354",419,12.6969696969697,"Morelos",2018-10-01
"1355",325,9.84848484848485,"Morelos",2018-11-01
"1356",292,8.84848484848485,"Morelos",2018-12-01
"1357",23,1.15,"Nayarit",2018-01-01
"1358",35,1.75,"Nayarit",2018-02-01
"1359",37,1.85,"Nayarit",2018-03-01
"1360",42,2.1,"Nayarit",2018-04-01
"1361",37,1.85,"Nayarit",2018-05-01
"1362",21,1.05,"Nayarit",2018-06-01
"1363",23,1.15,"Nayarit",2018-07-01
"1364",29,1.45,"Nayarit",2018-08-01
"1365",46,2.3,"Nayarit",2018-09-01
"1366",35,1.75,"Nayarit",2018-10-01
"1367",23,1.15,"Nayarit",2018-11-01
"1368",53,2.65,"Nayarit",2018-12-01
"1369",997,19.5490196078431,"Nuevo Leon",2018-01-01
"1370",1099,21.5490196078431,"Nuevo Leon",2018-02-01
"1371",1372,26.9019607843137,"Nuevo Leon",2018-03-01
"1372",1347,26.4117647058824,"Nuevo Leon",2018-04-01
"1373",1574,30.8627450980392,"Nuevo Leon",2018-05-01
"1374",1595,31.2745098039216,"Nuevo Leon",2018-06-01
"1375",1788,35.0588235294118,"Nuevo Leon",2018-07-01
"1376",1558,30.5490196078431,"Nuevo Leon",2018-08-01
"1377",1563,30.6470588235294,"Nuevo Leon",2018-09-01
"1378",1355,26.5686274509804,"Nuevo Leon",2018-10-01
"1379",1130,22.156862745098,"Nuevo Leon",2018-11-01
"1380",1032,20.2352941176471,"Nuevo Leon",2018-12-01
"1381",424,0.742556917688266,"Oaxaca",2018-01-01
"1382",428,0.749562171628722,"Oaxaca",2018-02-01
"1383",586,1.02626970227671,"Oaxaca",2018-03-01
"1384",537,0.94045534150613,"Oaxaca",2018-04-01
"1385",563,0.985989492119089,"Oaxaca",2018-05-01
"1386",431,0.754816112084063,"Oaxaca",2018-06-01
"1387",481,0.842381786339755,"Oaxaca",2018-07-01
"1388",434,0.760070052539405,"Oaxaca",2018-08-01
"1389",410,0.718038528896673,"Oaxaca",2018-09-01
"1390",471,0.824868651488616,"Oaxaca",2018-10-01
"1391",472,0.82661996497373,"Oaxaca",2018-11-01
"1392",445,0.779334500875657,"Oaxaca",2018-12-01
"1393",482,2.22119815668203,"Puebla",2018-01-01
"1394",506,2.33179723502304,"Puebla",2018-02-01
"1395",616,2.83870967741935,"Puebla",2018-03-01
"1396",617,2.84331797235023,"Puebla",2018-04-01
"1397",691,3.18433179723502,"Puebla",2018-05-01
"1398",680,3.13364055299539,"Puebla",2018-06-01
"1399",713,3.28571428571429,"Puebla",2018-07-01
"1400",623,2.87096774193548,"Puebla",2018-08-01
"1401",594,2.73732718894009,"Puebla",2018-09-01
"1402",653,3.00921658986175,"Puebla",2018-10-01
"1403",593,2.73271889400922,"Puebla",2018-11-01
"1404",528,2.4331797235023,"Puebla",2018-12-01
"1405",113,5.94736842105263,"Queretaro",2018-01-01
"1406",97,5.10526315789474,"Queretaro",2018-02-01
"1407",136,7.15789473684211,"Queretaro",2018-03-01
"1408",178,9.36842105263158,"Queretaro",2018-04-01
"1409",179,9.42105263157895,"Queretaro",2018-05-01
"1410",154,8.10526315789474,"Queretaro",2018-06-01
"1411",177,9.31578947368421,"Queretaro",2018-07-01
"1412",175,9.21052631578947,"Queretaro",2018-08-01
"1413",182,9.57894736842105,"Queretaro",2018-09-01
"1414",188,9.89473684210526,"Queretaro",2018-10-01
"1415",142,7.47368421052632,"Queretaro",2018-11-01
"1416",144,7.57894736842105,"Queretaro",2018-12-01
"1417",247,22.4545454545455,"Quintana Roo",2018-01-01
"1418",299,27.1818181818182,"Quintana Roo",2018-02-01
"1419",278,25.2727272727273,"Quintana Roo",2018-03-01
"1420",315,28.6363636363636,"Quintana Roo",2018-04-01
"1421",344,31.2727272727273,"Quintana Roo",2018-05-01
"1422",373,33.9090909090909,"Quintana Roo",2018-06-01
"1423",490,44.5454545454545,"Quintana Roo",2018-07-01
"1424",402,36.5454545454545,"Quintana Roo",2018-08-01
"1425",279,25.3636363636364,"Quintana Roo",2018-09-01
"1426",315,28.6363636363636,"Quintana Roo",2018-10-01
"1427",330,30,"Quintana Roo",2018-11-01
"1428",353,32.0909090909091,"Quintana Roo",2018-12-01
"1429",436,7.51724137931035,"San Luis Potosi",2018-01-01
"1430",430,7.41379310344828,"San Luis Potosi",2018-02-01
"1431",434,7.48275862068965,"San Luis Potosi",2018-03-01
"1432",503,8.67241379310345,"San Luis Potosi",2018-04-01
"1433",588,10.1379310344828,"San Luis Potosi",2018-05-01
"1434",561,9.67241379310345,"San Luis Potosi",2018-06-01
"1435",581,10.0172413793103,"San Luis Potosi",2018-07-01
"1436",533,9.18965517241379,"San Luis Potosi",2018-08-01
"1437",562,9.68965517241379,"San Luis Potosi",2018-09-01
"1438",535,9.22413793103448,"San Luis Potosi",2018-10-01
"1439",443,7.63793103448276,"San Luis Potosi",2018-11-01
"1440",442,7.62068965517241,"San Luis Potosi",2018-12-01
"1441",232,12.8888888888889,"Sinaloa",2018-01-01
"1442",300,16.6666666666667,"Sinaloa",2018-02-01
"1443",316,17.5555555555556,"Sinaloa",2018-03-01
"1444",371,20.6111111111111,"Sinaloa",2018-04-01
"1445",364,20.2222222222222,"Sinaloa",2018-05-01
"1446",328,18.2222222222222,"Sinaloa",2018-06-01
"1447",276,15.3333333333333,"Sinaloa",2018-07-01
"1448",303,16.8333333333333,"Sinaloa",2018-08-01
"1449",317,17.6111111111111,"Sinaloa",2018-09-01
"1450",405,22.5,"Sinaloa",2018-10-01
"1451",320,17.7777777777778,"Sinaloa",2018-11-01
"1452",268,14.8888888888889,"Sinaloa",2018-12-01
"1453",132,1.78378378378378,"Sonora",2018-01-01
"1454",166,2.24324324324324,"Sonora",2018-02-01
"1455",180,2.43243243243243,"Sonora",2018-03-01
"1456",214,2.89189189189189,"Sonora",2018-04-01
"1457",216,2.91891891891892,"Sonora",2018-05-01
"1458",203,2.74324324324324,"Sonora",2018-06-01
"1459",188,2.54054054054054,"Sonora",2018-07-01
"1460",185,2.5,"Sonora",2018-08-01
"1461",179,2.41891891891892,"Sonora",2018-09-01
"1462",206,2.78378378378378,"Sonora",2018-10-01
"1463",178,2.40540540540541,"Sonora",2018-11-01
"1464",148,2,"Sonora",2018-12-01
"1465",412,24.2352941176471,"Tabasco",2018-01-01
"1466",490,28.8235294117647,"Tabasco",2018-02-01
"1467",565,33.2352941176471,"Tabasco",2018-03-01
"1468",590,34.7058823529412,"Tabasco",2018-04-01
"1469",632,37.1764705882353,"Tabasco",2018-05-01
"1470",614,36.1176470588235,"Tabasco",2018-06-01
"1471",583,34.2941176470588,"Tabasco",2018-07-01
"1472",506,29.7647058823529,"Tabasco",2018-08-01
"1473",578,34,"Tabasco",2018-09-01
"1474",599,35.2352941176471,"Tabasco",2018-10-01
"1475",424,24.9411764705882,"Tabasco",2018-11-01
"1476",455,26.7647058823529,"Tabasco",2018-12-01
"1477",398,9.25581395348837,"Tamaulipas",2018-01-01
"1478",473,11,"Tamaulipas",2018-02-01
"1479",549,12.7674418604651,"Tamaulipas",2018-03-01
"1480",594,13.8139534883721,"Tamaulipas",2018-04-01
"1481",713,16.5813953488372,"Tamaulipas",2018-05-01
"1482",647,15.046511627907,"Tamaulipas",2018-06-01
"1483",695,16.1627906976744,"Tamaulipas",2018-07-01
"1484",689,16.0232558139535,"Tamaulipas",2018-08-01
"1485",674,15.6744186046512,"Tamaulipas",2018-09-01
"1486",623,14.4883720930233,"Tamaulipas",2018-10-01
"1487",492,11.4418604651163,"Tamaulipas",2018-11-01
"1488",482,11.2093023255814,"Tamaulipas",2018-12-01
"1489",15,0.25,"Tlaxcala",2018-01-01
"1490",13,0.216666666666667,"Tlaxcala",2018-02-01
"1491",18,0.3,"Tlaxcala",2018-03-01
"1492",20,0.333333333333333,"Tlaxcala",2018-04-01
"1493",17,0.283333333333333,"Tlaxcala",2018-05-01
"1494",17,0.283333333333333,"Tlaxcala",2018-06-01
"1495",12,0.2,"Tlaxcala",2018-07-01
"1496",12,0.2,"Tlaxcala",2018-08-01
"1497",6,0.1,"Tlaxcala",2018-09-01
"1498",0,0,"Tlaxcala",2018-10-01
"1499",0,0,"Tlaxcala",2018-11-01
"1500",0,0,"Tlaxcala",2018-12-01
"1501",505,2.35981308411215,"Veracruz de Ignacio de la Llave",2018-01-01
"1502",562,2.62616822429907,"Veracruz de Ignacio de la Llave",2018-02-01
"1503",611,2.85514018691589,"Veracruz de Ignacio de la Llave",2018-03-01
"1504",676,3.1588785046729,"Veracruz de Ignacio de la Llave",2018-04-01
"1505",678,3.16822429906542,"Veracruz de Ignacio de la Llave",2018-05-01
"1506",648,3.02803738317757,"Veracruz de Ignacio de la Llave",2018-06-01
"1507",515,2.40654205607477,"Veracruz de Ignacio de la Llave",2018-07-01
"1508",537,2.50934579439252,"Veracruz de Ignacio de la Llave",2018-08-01
"1509",608,2.8411214953271,"Veracruz de Ignacio de la Llave",2018-09-01
"1510",474,2.21495327102804,"Veracruz de Ignacio de la Llave",2018-10-01
